_id,WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
19164,20220515,S08000017,"",3,Emergency,"",139,121.5,14.4
19165,20220515,S08000017,"",4,Emergency,"",52,47,10.6
19166,20220515,S08000017,"",5,Emergency,"",29,21,38.1
19167,20220515,S08000019,"",1,Emergency,"",134,185,-27.6
19168,20220515,S08000019,"",2,Emergency,"",178,189,-5.8
19169,20220515,S08000019,"",3,Emergency,"",163,176.5,-7.6
19170,20220515,S08000019,"",4,Emergency,"",124,130,-4.6
19171,20220515,S08000019,"",5,Emergency,"",88,116,-24.1
19172,20220515,S08000020,"",1,Emergency,"",83,75,10.7
19173,20220515,S08000020,"",2,Emergency,"",189,196.5,-3.8
19174,20220515,S08000020,"",3,Emergency,"",218,213.5,2.1
19175,20220515,S08000020,"",4,Emergency,"",276,250,10.4
19176,20220515,S08000020,"",5,Emergency,"",262,197,33
19177,20220515,S08000022,"",1,Emergency,"",75,81,-7.4
19178,20220515,S08000022,"",2,Emergency,"",116,125,-7.2
19179,20220515,S08000022,"",3,Emergency,"",204,220.5,-7.5
19180,20220515,S08000022,"",4,Emergency,"",160,145.5,10
19181,20220515,S08000022,"",5,Emergency,"",36,28,28.6
19182,20220515,S08000024,"",1,Emergency,"",269,265.5,1.3
19183,20220515,S08000024,"",2,Emergency,"",399,432.5,-7.7
19184,20220515,S08000024,"",3,Emergency,"",290,300,-3.3
19185,20220515,S08000024,"",4,Emergency,"",261,263.5,-0.9
19186,20220515,S08000024,"",5,Emergency,"",337,361.5,-6.8
19187,20220515,S08000025,"",2,Emergency,"",8,4,100
19188,20220515,S08000025,"",3,Emergency,"",7,7,0
19189,20220515,S08000025,"",4,Emergency,"",19,20,-5
19190,20220515,S08000026,"",3,Emergency,"",14,9,55.6
19191,20220515,S08000026,"",4,Emergency,"",16,19.5,-17.9
19192,20220515,S08000028,"",2,Emergency,"",10,9,11.1
19193,20220515,S08000028,"",3,Emergency,"",43,41.5,3.6
19194,20220515,S08000029,"",1,Emergency,"",210,218.5,-3.9
19195,20220515,S08000029,"",2,Emergency,"",201,206.5,-2.7
19196,20220515,S08000029,"",3,Emergency,"",165,152,8.6
19197,20220515,S08000029,"",4,Emergency,"",144,124,16.1
19198,20220515,S08000029,"",5,Emergency,"",127,98,29.6
19199,20220515,S08000030,"",1,Emergency,"",258,212.5,21.4
19200,20220515,S08000030,"",2,Emergency,"",238,179,33
19201,20220515,S08000030,"",3,Emergency,"",200,168,19
19202,20220515,S08000030,"",4,Emergency,"",251,212.5,18.1
19203,20220515,S08000030,"",5,Emergency,"",149,137.5,8.4
19204,20220515,S08000031,"",1,Emergency,"",1145,1170,-2.1
19205,20220515,S08000031,"",2,Emergency,"",564,544,3.7
19206,20220515,S08000031,"",3,Emergency,"",323,335.5,-3.7
19207,20220515,S08000031,"",4,Emergency,"",315,295.5,6.6
19208,20220515,S08000031,"",5,Emergency,"",349,317,10.1
19209,20220515,S08000032,"",1,Emergency,"",443,461,-3.9
19210,20220515,S08000032,"",2,Emergency,"",376,419,-10.3
19211,20220515,S08000032,"",3,Emergency,"",208,268.5,-22.5
19212,20220515,S08000032,"",4,Emergency,"",180,166.5,8.1
19213,20220515,S08000032,"",5,Emergency,"",127,124,2.4
19214,20220515,S92000003,d,1,Emergency,"",3001,3127.5,-4
19215,20220515,S92000003,d,2,Emergency,"",2620,2670,-1.9
19216,20220515,S92000003,d,3,Emergency,"",2198,2269.5,-3.2
19217,20220515,S92000003,d,4,Emergency,"",1963,1832,7.2
19218,20220515,S92000003,d,5,Emergency,"",1610,1514,6.3
19219,20220515,NA,NA,3,Emergency,"",6,1.5,300
19220,20220522,S08000015,"",1,Emergency,"",323,405,-20.2
19221,20220522,S08000015,"",2,Emergency,"",211,253.5,-16.8
19222,20220522,S08000015,"",3,Emergency,"",171,165.5,3.3
19223,20220522,S08000015,"",4,Emergency,"",104,128.5,-19.1
19224,20220522,S08000015,"",5,Emergency,"",102,113,-9.7
19225,20220522,S08000016,"",1,Emergency,"",18,20.5,-12.2
19226,20220522,S08000016,"",2,Emergency,"",27,40.5,-33.3
19227,20220522,S08000016,"",3,Emergency,"",78,87,-10.3
19228,20220522,S08000016,"",4,Emergency,"",47,58,-19
19229,20220522,S08000016,"",5,Emergency,"",7,20.5,-65.9
19230,20220522,S08000017,"",1,Emergency,"",41,39,5.1
19231,20220522,S08000017,"",2,Emergency,"",85,92,-7.6
19232,20220522,S08000017,"",3,Emergency,"",109,129.5,-15.8
19233,20220522,S08000017,"",4,Emergency,"",45,50.5,-10.9
19234,20220522,S08000017,"",5,Emergency,"",33,27,22.2
19235,20220522,S08000019,"",1,Emergency,"",165,160.5,2.8
19236,20220522,S08000019,"",2,Emergency,"",158,193.5,-18.3
19237,20220522,S08000019,"",3,Emergency,"",159,165,-3.6
19238,20220522,S08000019,"",4,Emergency,"",103,141,-27
19239,20220522,S08000019,"",5,Emergency,"",114,99.5,14.6
19240,20220522,S08000020,"",1,Emergency,"",91,82,11
19241,20220522,S08000020,"",2,Emergency,"",173,202.5,-14.6
19242,20220522,S08000020,"",3,Emergency,"",211,234,-9.8
19243,20220522,S08000020,"",4,Emergency,"",277,264.5,4.7
19244,20220522,S08000020,"",5,Emergency,"",243,210.5,15.4
19245,20220522,S08000022,"",1,Emergency,"",81,82.5,-1.8
19246,20220522,S08000022,"",2,Emergency,"",89,125,-28.8
19247,20220522,S08000022,"",3,Emergency,"",246,204.5,20.3
19248,20220522,S08000022,"",4,Emergency,"",147,153,-3.9
19249,20220522,S08000022,"",5,Emergency,"",42,42,0
19250,20220522,S08000024,"",1,Emergency,"",303,256.5,18.1
19251,20220522,S08000024,"",2,Emergency,"",433,439.5,-1.5
19252,20220522,S08000024,"",3,Emergency,"",296,264,12.1
19253,20220522,S08000024,"",4,Emergency,"",286,253,13
19254,20220522,S08000024,"",5,Emergency,"",399,361,10.5
19255,20220522,S08000025,"",2,Emergency,"",5,8,-37.5
19256,20220522,S08000025,"",3,Emergency,"",15,4,275
19257,20220522,S08000025,"",4,Emergency,"",22,23.5,-6.4
19258,20220522,S08000026,"",3,Emergency,"",14,8,75
19259,20220522,S08000026,"",4,Emergency,"",20,15.5,29
19260,20220522,S08000028,"",2,Emergency,"",9,10.5,-14.3
19261,20220522,S08000028,"",3,Emergency,"",36,50,-28
19262,20220522,S08000029,"",1,Emergency,"",225,218.5,3
19263,20220522,S08000029,"",2,Emergency,"",201,199.5,0.8
19264,20220522,S08000029,"",3,Emergency,"",160,162,-1.2
19265,20220522,S08000029,"",4,Emergency,"",119,144,-17.4
19266,20220522,S08000029,"",5,Emergency,"",108,105.5,2.4
19267,20220522,S08000030,"",1,Emergency,"",212,227,-6.6
19268,20220522,S08000030,"",2,Emergency,"",193,197,-2
19269,20220522,S08000030,"",3,Emergency,"",220,191,15.2
19270,20220522,S08000030,"",4,Emergency,"",253,226,11.9
19271,20220522,S08000030,"",5,Emergency,"",151,160,-5.6
19272,20220522,S08000031,"",1,Emergency,"",1163,1160.5,0.2
19273,20220522,S08000031,"",2,Emergency,"",519,518.5,0.1
19274,20220522,S08000031,"",3,Emergency,"",413,367.5,12.4
19275,20220522,S08000031,"",4,Emergency,"",337,297,13.5
19276,20220522,S08000031,"",5,Emergency,"",376,341,10.3
19277,20220522,S08000032,"",1,Emergency,"",458,515.5,-11.2
19278,20220522,S08000032,"",2,Emergency,"",367,395.5,-7.2
19279,20220522,S08000032,"",3,Emergency,"",227,231,-1.7
19280,20220522,S08000032,"",4,Emergency,"",158,184.5,-14.4
19281,20220522,S08000032,"",5,Emergency,"",121,129.5,-6.6
19282,20220522,S92000003,d,1,Emergency,"",3087,3175.5,-2.8
19283,20220522,S92000003,d,2,Emergency,"",2472,2682,-7.8
19284,20220522,S92000003,d,3,Emergency,"",2358,2264,4.2
19285,20220522,S92000003,d,4,Emergency,"",1921,1941.5,-1.1
19286,20220522,S92000003,d,5,Emergency,"",1698,1613.5,5.2
19287,20220522,NA,NA,1,Emergency,"",6,6,0
19288,20220529,S08000015,"",1,Emergency,"",334,391.5,-14.7
19289,20220529,S08000015,"",2,Emergency,"",217,257,-15.6
19290,20220529,S08000015,"",3,Emergency,"",163,180,-9.4
19291,20220529,S08000015,"",4,Emergency,"",105,112.5,-6.7
19292,20220529,S08000015,"",5,Emergency,"",88,93,-5.4
19293,20220529,S08000016,"",1,Emergency,"",14,19,-26.3
19294,20220529,S08000016,"",2,Emergency,"",28,52.5,-46.7
19295,20220529,S08000016,"",3,Emergency,"",72,85,-15.3
19296,20220529,S08000016,"",4,Emergency,"",42,57,-26.3
19297,20220529,S08000016,"",5,Emergency,"",12,15,-20
19298,20220529,S08000017,"",1,Emergency,"",27,29,-6.9
19299,20220529,S08000017,"",2,Emergency,"",92,92.5,-0.5
19300,20220529,S08000017,"",3,Emergency,"",135,121,11.6
19301,20220529,S08000017,"",4,Emergency,"",47,52,-9.6
19302,20220529,S08000017,"",5,Emergency,"",27,21.5,25.6
19303,20220529,S08000019,"",1,Emergency,"",146,194,-24.7
19304,20220529,S08000019,"",2,Emergency,"",170,207.5,-18.1
19305,20220529,S08000019,"",3,Emergency,"",160,147,8.8
19306,20220529,S08000019,"",4,Emergency,"",107,119.5,-10.5
19307,20220529,S08000019,"",5,Emergency,"",99,93,6.5
19308,20220529,S08000020,"",1,Emergency,"",90,86.5,4
19309,20220529,S08000020,"",2,Emergency,"",155,185,-16.2
19310,20220529,S08000020,"",3,Emergency,"",231,217,6.5
19311,20220529,S08000020,"",4,Emergency,"",295,255,15.7
19312,20220529,S08000020,"",5,Emergency,"",232,224,3.6
19313,20220529,S08000022,"",1,Emergency,"",67,74,-9.5
19314,20220529,S08000022,"",2,Emergency,"",99,115.5,-14.3
19315,20220529,S08000022,"",3,Emergency,"",228,233.5,-2.4
19316,20220529,S08000022,"",4,Emergency,"",159,148,7.4
19317,20220529,S08000022,"",5,Emergency,"",42,41.5,1.2
19318,20220529,S08000024,"",1,Emergency,"",283,290.5,-2.6
19319,20220529,S08000024,"",2,Emergency,"",391,458.5,-14.7
19320,20220529,S08000024,"",3,Emergency,"",303,311.5,-2.7
19321,20220529,S08000024,"",4,Emergency,"",278,248,12.1
19322,20220529,S08000024,"",5,Emergency,"",366,339.5,7.8
19323,20220529,S08000025,"",3,Emergency,"",5,7,-28.6
19324,20220529,S08000025,"",4,Emergency,"",20,14,42.9
19325,20220529,S08000026,"",3,Emergency,"",19,13.5,40.7
19326,20220529,S08000026,"",4,Emergency,"",16,15.5,3.2
19327,20220529,S08000028,"",2,Emergency,"",6,8,-25
19328,20220529,S08000028,"",3,Emergency,"",34,51.5,-34
19329,20220529,S08000029,"",1,Emergency,"",248,232.5,6.7
19330,20220529,S08000029,"",2,Emergency,"",209,212,-1.4
19331,20220529,S08000029,"",3,Emergency,"",139,153,-9.2
19332,20220529,S08000029,"",4,Emergency,"",137,128,7
19333,20220529,S08000029,"",5,Emergency,"",116,88,31.8
19334,20220529,S08000030,"",1,Emergency,"",222,203.5,9.1
19335,20220529,S08000030,"",2,Emergency,"",222,181.5,22.3
19336,20220529,S08000030,"",3,Emergency,"",217,178.5,21.6
19337,20220529,S08000030,"",4,Emergency,"",258,260.5,-1
19338,20220529,S08000030,"",5,Emergency,"",161,155,3.9
19339,20220529,S08000031,"",1,Emergency,"",1091,1124.5,-3
19340,20220529,S08000031,"",2,Emergency,"",551,525,5
19341,20220529,S08000031,"",3,Emergency,"",414,316,31
19342,20220529,S08000031,"",4,Emergency,"",345,295,16.9
19343,20220529,S08000031,"",5,Emergency,"",372,350.5,6.1
19344,20220529,S08000032,"",1,Emergency,"",471,514,-8.4
19345,20220529,S08000032,"",2,Emergency,"",382,431,-11.4
19346,20220529,S08000032,"",3,Emergency,"",205,266,-22.9
19347,20220529,S08000032,"",4,Emergency,"",160,188,-14.9
19348,20220529,S08000032,"",5,Emergency,"",120,122,-1.6
19349,20220529,S92000003,d,1,Emergency,"",2995,3168.5,-5.5
19350,20220529,S92000003,d,2,Emergency,"",2529,2737,-7.6
19351,20220529,S92000003,d,3,Emergency,"",2326,2282.5,1.9
19352,20220529,S92000003,d,4,Emergency,"",1972,1894.5,4.1
19353,20220529,S92000003,d,5,Emergency,"",1637,1546,5.9
19354,20220605,S08000015,"",1,Emergency,"",303,370,-18.1
19355,20220605,S08000015,"",2,Emergency,"",231,245,-5.7
19356,20220605,S08000015,"",3,Emergency,"",141,153.5,-8.1
19357,20220605,S08000015,"",4,Emergency,"",108,125.5,-13.9
19358,20220605,S08000015,"",5,Emergency,"",78,102.5,-23.9
19359,20220605,S08000016,"",1,Emergency,"",12,23,-47.8
19360,20220605,S08000016,"",2,Emergency,"",32,55,-41.8
19361,20220605,S08000016,"",3,Emergency,"",73,90,-18.9
19362,20220605,S08000016,"",4,Emergency,"",49,69.5,-29.5
19363,20220605,S08000016,"",5,Emergency,"",7,12,-41.7
19364,20220605,S08000017,"",1,Emergency,"",38,42,-9.5
19365,20220605,S08000017,"",2,Emergency,"",103,91.5,12.6
19366,20220605,S08000017,"",3,Emergency,"",134,119.5,12.1
19367,20220605,S08000017,"",4,Emergency,"",68,53.5,27.1
19368,20220605,S08000017,"",5,Emergency,"",19,26,-26.9
19369,20220605,S08000019,"",1,Emergency,"",156,168,-7.1
19370,20220605,S08000019,"",2,Emergency,"",137,177,-22.6
19371,20220605,S08000019,"",3,Emergency,"",134,174.5,-23.2
19372,20220605,S08000019,"",4,Emergency,"",96,110.5,-13.1
19373,20220605,S08000019,"",5,Emergency,"",94,106,-11.3
19374,20220605,S08000020,"",1,Emergency,"",92,82,12.2
19375,20220605,S08000020,"",2,Emergency,"",187,186,0.5
19376,20220605,S08000020,"",3,Emergency,"",228,216.5,5.3
