_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AppointmentType,AppointmentTypeQF,Appointments,AppointmentsQF,Rate,RateQF
343,2018Q4,"",S08000029,"",S12000047,"",DNA,"",2631,"",8.41785314349704,""
344,2019Q1,"",S08000029,"",S12000047,"",DNA,"",2461,"",7.60553804314234,""
345,2019Q2,"",S08000029,"",S12000047,"",DNA,"",2553,"",8.0323433173924,""
346,2019Q3,"",S08000029,"",S12000047,"",DNA,"",2593,"",8.05504644155199,""
347,2019Q4,"",S08000029,"",S12000047,"",DNA,"",2627,"",8.24751977897777,""
348,2020Q1,"",S08000029,"",S12000047,"",DNA,"",2524,"",8.28192676204226,""
349,2020Q2,"",S08000029,"",S12000047,"",DNA,"",582,"",5.2769970078883,""
350,2020Q3,"",S08000029,"",S12000047,"",DNA,"",1219,"",6.91003911342894,""
351,2020Q4,"",S08000029,"",S12000047,"",DNA,"",1963,"",8.70509977827051,""
352,2021Q1,"",S08000029,"",S12000047,"",DNA,"",1578,"",7.42553291609807,""
353,2021Q2,"",S08000029,"",S12000047,"",DNA,"",2089,"",7.75225442535347,""
354,2021Q3,"",S08000029,"",S12000047,"",DNA,"",2039,"",7.45384755986109,""
355,2021Q4,"",S08000029,"",S12000047,"",DNA,"",2081,"",7.724859868592,""
356,2022Q1,"",S08000029,"",S12000047,"",DNA,"",2043,"",7.77574788764558,""
357,2022Q2,p,S08000029,"",S12000047,"",DNA,"",1916,"",7.51549384168824,""
358,2017Q2,"",S08000029,"",S12000047,"",New,"",28144,"", ,z
359,2017Q3,"",S08000029,"",S12000047,"",New,"",29330,"", ,z
360,2017Q4,"",S08000029,"",S12000047,"",New,"",29160,"", ,z
361,2018Q1,"",S08000029,"",S12000047,"",New,"",29210,"", ,z
362,2018Q2,"",S08000029,"",S12000047,"",New,"",30454,"", ,z
363,2018Q3,"",S08000029,"",S12000047,"",New,"",29819,"", ,z
364,2018Q4,"",S08000029,"",S12000047,"",New,"",28624,"", ,z
365,2019Q1,"",S08000029,"",S12000047,"",New,"",29897,"", ,z
366,2019Q2,"",S08000029,"",S12000047,"",New,"",29231,"", ,z
367,2019Q3,"",S08000029,"",S12000047,"",New,"",29598,"", ,z
368,2019Q4,"",S08000029,"",S12000047,"",New,"",29225,"", ,z
369,2020Q1,"",S08000029,"",S12000047,"",New,"",27952,"", ,z
370,2020Q2,"",S08000029,"",S12000047,"",New,"",10447,"", ,z
371,2020Q3,"",S08000029,"",S12000047,"",New,"",16422,"", ,z
372,2020Q4,"",S08000029,"",S12000047,"",New,"",20587,"", ,z
373,2021Q1,"",S08000029,"",S12000047,"",New,"",19673,"", ,z
374,2021Q2,"",S08000029,"",S12000047,"",New,"",24858,"", ,z
375,2021Q3,"",S08000029,"",S12000047,"",New,"",25316,"", ,z
376,2021Q4,"",S08000029,"",S12000047,"",New,"",24858,"", ,z
377,2022Q1,"",S08000029,"",S12000047,"",New,"",24231,"", ,z
378,2022Q2,p,S08000029,"",S12000047,"",New,"",23578,"", ,z
379,2017Q2,"",S08000029,"",S08000029,d,DNA,"",3262,"",10.3865503406992,""
380,2017Q3,"",S08000029,"",S08000029,d,DNA,"",3270,"",10.0306748466258,""
381,2017Q4,"",S08000029,"",S08000029,d,DNA,"",3050,"",9.46910897236883,""
382,2018Q1,"",S08000029,"",S08000029,d,DNA,"",2786,"",8.70733841730216,""
383,2018Q2,"",S08000029,"",S08000029,d,DNA,"",2807,"",8.43931330988244,""
384,2018Q3,"",S08000029,"",S08000029,d,DNA,"",2728,"",8.38172489015885,""
385,2018Q4,"",S08000029,"",S08000029,d,DNA,"",2631,"",8.41785314349704,""
386,2019Q1,"",S08000029,"",S08000029,d,DNA,"",2461,"",7.60553804314234,""
387,2019Q2,"",S08000029,"",S08000029,d,DNA,"",2553,"",8.0323433173924,""
388,2019Q3,"",S08000029,"",S08000029,d,DNA,"",2593,"",8.05504644155199,""
389,2019Q4,"",S08000029,"",S08000029,d,DNA,"",2627,"",8.24751977897777,""
390,2020Q1,"",S08000029,"",S08000029,d,DNA,"",2524,"",8.28192676204226,""
391,2020Q2,"",S08000029,"",S08000029,d,DNA,"",582,"",5.2769970078883,""
392,2020Q3,"",S08000029,"",S08000029,d,DNA,"",1219,"",6.91003911342894,""
393,2020Q4,"",S08000029,"",S08000029,d,DNA,"",1963,"",8.70509977827051,""
394,2021Q1,"",S08000029,"",S08000029,d,DNA,"",1578,"",7.42553291609807,""
395,2021Q2,"",S08000029,"",S08000029,d,DNA,"",2089,"",7.75225442535347,""
396,2021Q3,"",S08000029,"",S08000029,d,DNA,"",2039,"",7.45384755986109,""
397,2021Q4,"",S08000029,"",S08000029,d,DNA,"",2081,"",7.724859868592,""
398,2022Q1,"",S08000029,"",S08000029,d,DNA,"",2043,"",7.77574788764558,""
399,2022Q2,p,S08000029,"",S08000029,d,DNA,"",1916,"",7.51549384168824,""
400,2017Q2,"",S08000029,"",S08000029,d,New,"",28144,"", ,z
401,2017Q3,"",S08000029,"",S08000029,d,New,"",29330,"", ,z
402,2017Q4,"",S08000029,"",S08000029,d,New,"",29160,"", ,z
403,2018Q1,"",S08000029,"",S08000029,d,New,"",29210,"", ,z
404,2018Q2,"",S08000029,"",S08000029,d,New,"",30454,"", ,z
405,2018Q3,"",S08000029,"",S08000029,d,New,"",29819,"", ,z
406,2018Q4,"",S08000029,"",S08000029,d,New,"",28624,"", ,z
407,2019Q1,"",S08000029,"",S08000029,d,New,"",29897,"", ,z
408,2019Q2,"",S08000029,"",S08000029,d,New,"",29231,"", ,z
409,2019Q3,"",S08000029,"",S08000029,d,New,"",29598,"", ,z
410,2019Q4,"",S08000029,"",S08000029,d,New,"",29225,"", ,z
411,2020Q1,"",S08000029,"",S08000029,d,New,"",27952,"", ,z
412,2020Q2,"",S08000029,"",S08000029,d,New,"",10447,"", ,z
413,2020Q3,"",S08000029,"",S08000029,d,New,"",16422,"", ,z
414,2020Q4,"",S08000029,"",S08000029,d,New,"",20587,"", ,z
415,2021Q1,"",S08000029,"",S08000029,d,New,"",19673,"", ,z
416,2021Q2,"",S08000029,"",S08000029,d,New,"",24858,"", ,z
417,2021Q3,"",S08000029,"",S08000029,d,New,"",25316,"", ,z
418,2021Q4,"",S08000029,"",S08000029,d,New,"",24858,"", ,z
419,2022Q1,"",S08000029,"",S08000029,d,New,"",24231,"", ,z
420,2022Q2,p,S08000029,"",S08000029,d,New,"",23578,"", ,z
421,2017Q2,"",S08000019,"",S12000005,"",DNA,"",267,"",7.10106382978723,""
422,2017Q3,"",S08000019,"",S12000005,"",DNA,"",276,"",7.57825370675453,""
423,2017Q4,"",S08000019,"",S12000005,"",DNA,"",277,"",7.59945130315501,""
424,2018Q1,"",S08000019,"",S12000005,"",DNA,"",218,"",6.09619686800895,""
425,2018Q2,"",S08000019,"",S12000005,"",DNA,"",262,"",7.11183496199783,""
426,2018Q3,"",S08000019,"",S12000005,"",DNA,"",248,"",7.36779560308972,""
427,2018Q4,"",S08000019,"",S12000005,"",DNA,"",311,"",8.10317873892652,""
428,2019Q1,"",S08000019,"",S12000005,"",DNA,"",293,"",7.24888668975755,""
429,2019Q2,"",S08000019,"",S12000005,"",DNA,"",360,"",10.132282578103,""
430,2019Q3,"",S08000019,"",S12000005,"",DNA,"",342,"",9.80504587155963,""
431,2019Q4,"",S08000019,"",S12000005,"",DNA,"",366,"",9.62651236191478,""
432,2020Q1,"",S08000019,"",S12000005,"",DNA,"",276,"",8.2461906184643,""
433,2020Q2,"",S08000019,"",S12000005,"",DNA,"",72,"",5.27472527472527,""
434,2020Q3,"",S08000019,"",S12000005,"",DNA,"",172,"",7.54385964912281,""
435,2020Q4,"",S08000019,"",S12000005,"",DNA,"",224,"",8.33953834698436,""
436,2021Q1,"",S08000019,"",S12000005,"",DNA,"",172,"",6.07773851590106,""
437,2021Q2,"",S08000019,"",S12000005,"",DNA,"",196,"",6.5749748406575,""
438,2021Q3,"",S08000019,"",S12000005,"",DNA,"",238,"",7.80839895013123,""
439,2021Q4,"",S08000019,"",S12000005,"",DNA,"",277,"",8.39648378296454,""
440,2022Q1,"",S08000019,"",S12000005,"",DNA,"",260,"",7.39687055476529,""
441,2022Q2,p,S08000019,"",S12000005,"",DNA,"",257,"",7.46008708272859,""
442,2017Q2,"",S08000019,"",S12000005,"",New,"",3493,"", ,z
443,2017Q3,"",S08000019,"",S12000005,"",New,"",3366,"", ,z
444,2017Q4,"",S08000019,"",S12000005,"",New,"",3368,"", ,z
445,2018Q1,"",S08000019,"",S12000005,"",New,"",3358,"", ,z
446,2018Q2,"",S08000019,"",S12000005,"",New,"",3422,"", ,z
447,2018Q3,"",S08000019,"",S12000005,"",New,"",3118,"", ,z
448,2018Q4,"",S08000019,"",S12000005,"",New,"",3527,"", ,z
449,2019Q1,"",S08000019,"",S12000005,"",New,"",3749,"", ,z
450,2019Q2,"",S08000019,"",S12000005,"",New,"",3193,"", ,z
451,2019Q3,"",S08000019,"",S12000005,"",New,"",3146,"", ,z
452,2019Q4,"",S08000019,"",S12000005,"",New,"",3436,"", ,z
453,2020Q1,"",S08000019,"",S12000005,"",New,"",3071,"", ,z
454,2020Q2,"",S08000019,"",S12000005,"",New,"",1293,"", ,z
455,2020Q3,"",S08000019,"",S12000005,"",New,"",2108,"", ,z
456,2020Q4,"",S08000019,"",S12000005,"",New,"",2462,"", ,z
457,2021Q1,"",S08000019,"",S12000005,"",New,"",2658,"", ,z
458,2021Q2,"",S08000019,"",S12000005,"",New,"",2785,"", ,z
459,2021Q3,"",S08000019,"",S12000005,"",New,"",2810,"", ,z
460,2021Q4,"",S08000019,"",S12000005,"",New,"",3022,"", ,z
461,2022Q1,"",S08000019,"",S12000005,"",New,"",3255,"", ,z
462,2022Q2,p,S08000019,"",S12000005,"",New,"",3188,"", ,z
463,2017Q2,"",S08000019,"",S12000014,"",DNA,"",775,"",6.5356721200877,""
464,2017Q3,"",S08000019,"",S12000014,"",DNA,"",757,"",6.57460482890394,""
465,2017Q4,"",S08000019,"",S12000014,"",DNA,"",726,"",6.38241758241758,""
466,2018Q1,"",S08000019,"",S12000014,"",DNA,"",722,"",6.57798833819242,""
467,2018Q2,"",S08000019,"",S12000014,"",DNA,"",830,"",7.20236029156543,""
468,2018Q3,"",S08000019,"",S12000014,"",DNA,"",801,"",7.29508196721311,""
469,2018Q4,"",S08000019,"",S12000014,"",DNA,"",916,"",7.32272763610201,""
470,2019Q1,"",S08000019,"",S12000014,"",DNA,"",888,"",6.80824963581998,""
471,2019Q2,"",S08000019,"",S12000014,"",DNA,"",982,"",8.88929121028333,""
472,2019Q3,"",S08000019,"",S12000014,"",DNA,"",983,"",9.10944305439718,""
473,2019Q4,"",S08000019,"",S12000014,"",DNA,"",968,"",8.31329440054964,""
474,2020Q1,"",S08000019,"",S12000014,"",DNA,"",759,"",7.07956347355657,""
475,2020Q2,"",S08000019,"",S12000014,"",DNA,"",158,"",3.6397143515319,""
476,2020Q3,"",S08000019,"",S12000014,"",DNA,"",366,"",5.13612124614089,""
477,2020Q4,"",S08000019,"",S12000014,"",DNA,"",497,"",5.83470298192064,""
478,2021Q1,"",S08000019,"",S12000014,"",DNA,"",460,"",5.14253773057574,""
479,2021Q2,"",S08000019,"",S12000014,"",DNA,"",526,"",5.72984749455338,""
480,2021Q3,"",S08000019,"",S12000014,"",DNA,"",639,"",6.57881190157521,""
481,2021Q4,"",S08000019,"",S12000014,"",DNA,"",740,"",7.05702841884417,""
482,2022Q1,"",S08000019,"",S12000014,"",DNA,"",705,"",6.53503893214683,""
483,2022Q2,p,S08000019,"",S12000014,"",DNA,"",654,"",6.0628534346899,""
484,2017Q2,"",S08000019,"",S12000014,"",New,"",11083,"", ,z
485,2017Q3,"",S08000019,"",S12000014,"",New,"",10757,"", ,z
486,2017Q4,"",S08000019,"",S12000014,"",New,"",10649,"", ,z
487,2018Q1,"",S08000019,"",S12000014,"",New,"",10254,"", ,z
488,2018Q2,"",S08000019,"",S12000014,"",New,"",10694,"", ,z
489,2018Q3,"",S08000019,"",S12000014,"",New,"",10179,"", ,z
490,2018Q4,"",S08000019,"",S12000014,"",New,"",11593,"", ,z
491,2019Q1,"",S08000019,"",S12000014,"",New,"",12155,"", ,z
492,2019Q2,"",S08000019,"",S12000014,"",New,"",10065,"", ,z
493,2019Q3,"",S08000019,"",S12000014,"",New,"",9808,"", ,z
494,2019Q4,"",S08000019,"",S12000014,"",New,"",10676,"", ,z
495,2020Q1,"",S08000019,"",S12000014,"",New,"",9962,"", ,z
496,2020Q2,"",S08000019,"",S12000014,"",New,"",4183,"", ,z
497,2020Q3,"",S08000019,"",S12000014,"",New,"",6760,"", ,z
498,2020Q4,"",S08000019,"",S12000014,"",New,"",8021,"", ,z
499,2021Q1,"",S08000019,"",S12000014,"",New,"",8485,"", ,z
500,2021Q2,"",S08000019,"",S12000014,"",New,"",8654,"", ,z
501,2021Q3,"",S08000019,"",S12000014,"",New,"",9074,"", ,z
502,2021Q4,"",S08000019,"",S12000014,"",New,"",9746,"", ,z
503,2022Q1,"",S08000019,"",S12000014,"",New,"",10083,"", ,z
504,2022Q2,p,S08000019,"",S12000014,"",New,"",10133,"", ,z
505,2017Q2,"",S08000019,"",S08000019,d,DNA,"",1487,"",6.78035657288769,""
506,2017Q3,"",S08000019,"",S08000019,d,DNA,"",1433,"",6.70723145331149,""
507,2017Q4,"",S08000019,"",S08000019,d,DNA,"",1399,"",6.67684818403093,""
508,2018Q1,"",S08000019,"",S08000019,d,DNA,"",1298,"",6.31507249197236,""
509,2018Q2,"",S08000019,"",S08000019,d,DNA,"",1413,"",6.61392997565999,""
510,2018Q3,"",S08000019,"",S08000019,d,DNA,"",1439,"",7.1301159449014,""
511,2018Q4,"",S08000019,"",S08000019,d,DNA,"",1621,"",7.08014850404018,""
512,2019Q1,"",S08000019,"",S08000019,d,DNA,"",1636,"",6.80306054557551,""
513,2019Q2,"",S08000019,"",S08000019,d,DNA,"",1855,"",9.01667233752977,""
514,2019Q3,"",S08000019,"",S08000019,d,DNA,"",1819,"",9.02058021324076,""
515,2019Q4,"",S08000019,"",S08000019,d,DNA,"",1797,"",8.25789256008455,""
516,2020Q1,"",S08000019,"",S08000019,d,DNA,"",1510,"",7.49863435467051,""
517,2020Q2,"",S08000019,"",S08000019,d,DNA,"",313,"",3.87232463194359,""
518,2020Q3,"",S08000019,"",S08000019,d,DNA,"",757,"",5.70158921443097,""
519,2020Q4,"",S08000019,"",S08000019,d,DNA,"",1056,"",6.61198422140129,""
520,2021Q1,"",S08000019,"",S08000019,d,DNA,"",925,"",5.50464175196382,""
521,2021Q2,"",S08000019,"",S08000019,d,DNA,"",1048,"",6.04941122142692,""
522,2021Q3,"",S08000019,"",S08000019,d,DNA,"",1270,"",6.88160390138174,""
523,2021Q4,"",S08000019,"",S08000019,d,DNA,"",1384,"",7.01896744091693,""
524,2022Q1,"",S08000019,"",S08000019,d,DNA,"",1361,"",6.72364390870467,""
525,2022Q2,p,S08000019,"",S08000019,d,DNA,"",1309,"",6.47570990402691,""
526,2017Q2,"",S08000019,"",S08000019,d,New,"",20444,"", ,z
527,2017Q3,"",S08000019,"",S08000019,d,New,"",19932,"", ,z
528,2017Q4,"",S08000019,"",S08000019,d,New,"",19554,"", ,z
529,2018Q1,"",S08000019,"",S08000019,d,New,"",19256,"", ,z
530,2018Q2,"",S08000019,"",S08000019,d,New,"",19951,"", ,z
531,2018Q3,"",S08000019,"",S08000019,d,New,"",18743,"", ,z
532,2018Q4,"",S08000019,"",S08000019,d,New,"",21274,"", ,z
533,2019Q1,"",S08000019,"",S08000019,d,New,"",22412,"", ,z
534,2019Q2,"",S08000019,"",S08000019,d,New,"",18718,"", ,z
535,2019Q3,"",S08000019,"",S08000019,d,New,"",18346,"", ,z
536,2019Q4,"",S08000019,"",S08000019,d,New,"",19964,"", ,z
537,2020Q1,"",S08000019,"",S08000019,d,New,"",18627,"", ,z
538,2020Q2,"",S08000019,"",S08000019,d,New,"",7770,"", ,z
539,2020Q3,"",S08000019,"",S08000019,d,New,"",12520,"", ,z
540,2020Q4,"",S08000019,"",S08000019,d,New,"",14915,"", ,z
541,2021Q1,"",S08000019,"",S08000019,d,New,"",15879,"", ,z
542,2021Q2,"",S08000019,"",S08000019,d,New,"",16276,"", ,z
543,2021Q3,"",S08000019,"",S08000019,d,New,"",17185,"", ,z
544,2021Q4,"",S08000019,"",S08000019,d,New,"",18334,"", ,z
545,2022Q1,"",S08000019,"",S08000019,d,New,"",18881,"", ,z
546,2022Q2,p,S08000019,"",S08000019,d,New,"",18905,"", ,z
547,2017Q2,"",S08000019,"",S12000030,"",DNA,"",445,"",7.04894661808966,""
548,2017Q3,"",S08000019,"",S12000030,"",DNA,"",400,"",6.44226123369303,""
549,2017Q4,"",S08000019,"",S12000030,"",DNA,"",396,"",6.67453227709422,""
550,2018Q1,"",S08000019,"",S12000030,"",DNA,"",358,"",5.96467844051983,""
551,2018Q2,"",S08000019,"",S12000030,"",DNA,"",321,"",5.21442495126706,""
552,2018Q3,"",S08000019,"",S12000030,"",DNA,"",390,"",6.6826593557231,""
553,2018Q4,"",S08000019,"",S12000030,"",DNA,"",394,"",6.01710445937691,""
554,2019Q1,"",S08000019,"",S12000030,"",DNA,"",455,"",6.53453970989516,""
555,2019Q2,"",S08000019,"",S12000030,"",DNA,"",513,"",8.58864892014063,""
556,2019Q3,"",S08000019,"",S12000030,"",DNA,"",494,"",8.39279646619096,""
557,2019Q4,"",S08000019,"",S12000030,"",DNA,"",463,"",7.33174980205859,""
558,2020Q1,"",S08000019,"",S12000030,"",DNA,"",475,"",7.82666007579502,""
559,2020Q2,"",S08000019,"",S12000030,"",DNA,"",83,"",3.49179638199411,""
560,2020Q3,"",S08000019,"",S12000030,"",DNA,"",219,"",5.65745285455955,""
561,2020Q4,"",S08000019,"",S12000030,"",DNA,"",335,"",7.02748059576253,""
562,2021Q1,"",S08000019,"",S12000030,"",DNA,"",293,"",5.82620799363691,""
563,2021Q2,"",S08000019,"",S12000030,"",DNA,"",326,"",6.3141584350184,""
564,2021Q3,"",S08000019,"",S12000030,"",DNA,"",393,"",6.90200210748156,""
565,2021Q4,"",S08000019,"",S12000030,"",DNA,"",367,"",6.18574077195348,""
566,2022Q1,"",S08000019,"",S12000030,"",DNA,"",396,"",6.66778919009934,""
567,2022Q2,p,S08000019,"",S12000030,"",DNA,"",398,"",6.65329321297225,""
568,2017Q2,"",S08000019,"",S12000030,"",New,"",5868,"", ,z
569,2017Q3,"",S08000019,"",S12000030,"",New,"",5809,"", ,z
570,2017Q4,"",S08000019,"",S12000030,"",New,"",5537,"", ,z
571,2018Q1,"",S08000019,"",S12000030,"",New,"",5644,"", ,z
572,2018Q2,"",S08000019,"",S12000030,"",New,"",5835,"", ,z
573,2018Q3,"",S08000019,"",S12000030,"",New,"",5446,"", ,z
574,2018Q4,"",S08000019,"",S12000030,"",New,"",6154,"", ,z
575,2019Q1,"",S08000019,"",S12000030,"",New,"",6508,"", ,z
576,2019Q2,"",S08000019,"",S12000030,"",New,"",5460,"", ,z
577,2019Q3,"",S08000019,"",S12000030,"",New,"",5392,"", ,z
578,2019Q4,"",S08000019,"",S12000030,"",New,"",5852,"", ,z
579,2020Q1,"",S08000019,"",S12000030,"",New,"",5594,"", ,z
580,2020Q2,"",S08000019,"",S12000030,"",New,"",2294,"", ,z
581,2020Q3,"",S08000019,"",S12000030,"",New,"",3652,"", ,z
582,2020Q4,"",S08000019,"",S12000030,"",New,"",4432,"", ,z
583,2021Q1,"",S08000019,"",S12000030,"",New,"",4736,"", ,z
584,2021Q2,"",S08000019,"",S12000030,"",New,"",4837,"", ,z
585,2021Q3,"",S08000019,"",S12000030,"",New,"",5301,"", ,z
586,2021Q4,"",S08000019,"",S12000030,"",New,"",5566,"", ,z
587,2022Q1,"",S08000019,"",S12000030,"",New,"",5543,"", ,z
588,2022Q2,p,S08000019,"",S12000030,"",New,"",5584,"", ,z
589,2017Q2,"",S08000020,"",S12000033,"",DNA,"",897,"",8.01966919982119,""
590,2017Q3,"",S08000020,"",S12000033,"",DNA,"",943,"",8.44225604297225,""
591,2017Q4,"",S08000020,"",S12000033,"",DNA,"",1001,"",7.59656978067846,""
592,2018Q1,"",S08000020,"",S12000033,"",DNA,"",844,"",6.5193882280241,""
593,2018Q2,"",S08000020,"",S12000033,"",DNA,"",858,"",7.09501364425701,""
594,2018Q3,"",S08000020,"",S12000033,"",DNA,"",776,"",6.87029659141213,""
595,2018Q4,"",S08000020,"",S12000033,"",DNA,"",735,"",6.08897357302626,""
596,2019Q1,"",S08000020,"",S12000033,"",DNA,"",733,"",6.0789517332891,""
597,2019Q2,"",S08000020,"",S12000033,"",DNA,"",670,"",5.67941001949648,""
598,2019Q3,"",S08000020,"",S12000033,"",DNA,"",695,"",5.46083130352793,""
599,2019Q4,"",S08000020,"",S12000033,"",DNA,"",737,"",5.81276125877435,""
600,2020Q1,"",S08000020,"",S12000033,"",DNA,"",631,"",5.23043766578249,""
601,2020Q2,"",S08000020,"",S12000033,"",DNA,"",249,"",5.35483870967742,""
602,2020Q3,"",S08000020,"",S12000033,"",DNA,"",357,"",5.5417572182552,""
603,2020Q4,"",S08000020,"",S12000033,"",DNA,"",502,"",6.2097971301336,""
604,2021Q1,"",S08000020,"",S12000033,"",DNA,"",469,"",5.90531352304206,""
605,2021Q2,"",S08000020,"",S12000033,"",DNA,"",600,"",6.07718018839259,""
606,2021Q3,"",S08000020,"",S12000033,"",DNA,"",611,"",6.31589828406037,""
607,2021Q4,"",S08000020,"",S12000033,"",DNA,"",607,"",5.99980231293862,""
608,2022Q1,"",S08000020,"",S12000033,"",DNA,"",604,"",6.32262116612582,""
609,2022Q2,p,S08000020,"",S12000033,"",DNA,"",634,"",6.14043583535109,""
610,2017Q2,"",S08000020,"",S12000033,"",New,"",10288,"", ,z
611,2017Q3,"",S08000020,"",S12000033,"",New,"",10227,"", ,z
612,2017Q4,"",S08000020,"",S12000033,"",New,"",12176,"", ,z
613,2018Q1,"",S08000020,"",S12000033,"",New,"",12102,"", ,z
614,2018Q2,"",S08000020,"",S12000033,"",New,"",11235,"", ,z
615,2018Q3,"",S08000020,"",S12000033,"",New,"",10519,"", ,z
616,2018Q4,"",S08000020,"",S12000033,"",New,"",11336,"", ,z
617,2019Q1,"",S08000020,"",S12000033,"",New,"",11325,"", ,z
618,2019Q2,"",S08000020,"",S12000033,"",New,"",11127,"", ,z
619,2019Q3,"",S08000020,"",S12000033,"",New,"",12032,"", ,z
620,2019Q4,"",S08000020,"",S12000033,"",New,"",11942,"", ,z
621,2020Q1,"",S08000020,"",S12000033,"",New,"",11433,"", ,z
622,2020Q2,"",S08000020,"",S12000033,"",New,"",4401,"", ,z
623,2020Q3,"",S08000020,"",S12000033,"",New,"",6085,"", ,z
624,2020Q4,"",S08000020,"",S12000033,"",New,"",7582,"", ,z
625,2021Q1,"",S08000020,"",S12000033,"",New,"",7473,"", ,z
626,2021Q2,"",S08000020,"",S12000033,"",New,"",9273,"", ,z
627,2021Q3,"",S08000020,"",S12000033,"",New,"",9063,"", ,z
628,2021Q4,"",S08000020,"",S12000033,"",New,"",9510,"", ,z
629,2022Q1,"",S08000020,"",S12000033,"",New,"",8949,"", ,z
630,2022Q2,p,S08000020,"",S12000033,"",New,"",9691,"", ,z
631,2017Q2,"",S08000020,"",S12000034,"",DNA,"",634,"",5.30144660924826,""
632,2017Q3,"",S08000020,"",S12000034,"",DNA,"",646,"",5.46716316858497,""
633,2017Q4,"",S08000020,"",S12000034,"",DNA,"",663,"",5.00452898550725,""
634,2018Q1,"",S08000020,"",S12000034,"",DNA,"",645,"",4.83725813709315,""
635,2018Q2,"",S08000020,"",S12000034,"",DNA,"",659,"",5.10298900418151,""
636,2018Q3,"",S08000020,"",S12000034,"",DNA,"",577,"",4.61747759282971,""
637,2018Q4,"",S08000020,"",S12000034,"",DNA,"",582,"",4.47038943083186,""
638,2019Q1,"",S08000020,"",S12000034,"",DNA,"",590,"",4.47783849423194,""
639,2019Q2,"",S08000020,"",S12000034,"",DNA,"",568,"",4.33952173580869,""
640,2019Q3,"",S08000020,"",S12000034,"",DNA,"",602,"",4.39737034331629,""
641,2019Q4,"",S08000020,"",S12000034,"",DNA,"",582,"",4.22688648413102,""
642,2020Q1,"",S08000020,"",S12000034,"",DNA,"",584,"",4.45597436288723,""
643,2020Q2,"",S08000020,"",S12000034,"",DNA,"",246,"",4.76559473072453,""
644,2020Q3,"",S08000020,"",S12000034,"",DNA,"",262,"",3.87746041142519,""
645,2020Q4,"",S08000020,"",S12000034,"",DNA,"",396,"",4.69806620002373,""
646,2021Q1,"",S08000020,"",S12000034,"",DNA,"",383,"",4.618352827686,""
647,2021Q2,"",S08000020,"",S12000034,"",DNA,"",482,"",4.69145415612225,""
648,2021Q3,"",S08000020,"",S12000034,"",DNA,"",467,"",4.62238938929031,""
649,2021Q4,"",S08000020,"",S12000034,"",DNA,"",517,"",4.85674025364021,""
650,2022Q1,"",S08000020,"",S12000034,"",DNA,"",530,"",4.91423273064441,""
651,2022Q2,p,S08000020,"",S12000034,"",DNA,"",509,"",4.59303374842086,""
652,2017Q2,"",S08000020,"",S12000034,"",New,"",11325,"", ,z
653,2017Q3,"",S08000020,"",S12000034,"",New,"",11170,"", ,z
654,2017Q4,"",S08000020,"",S12000034,"",New,"",12585,"", ,z
655,2018Q1,"",S08000020,"",S12000034,"",New,"",12689,"", ,z
656,2018Q2,"",S08000020,"",S12000034,"",New,"",12255,"", ,z
657,2018Q3,"",S08000020,"",S12000034,"",New,"",11919,"", ,z
658,2018Q4,"",S08000020,"",S12000034,"",New,"",12437,"", ,z
659,2019Q1,"",S08000020,"",S12000034,"",New,"",12586,"", ,z
660,2019Q2,"",S08000020,"",S12000034,"",New,"",12521,"", ,z
661,2019Q3,"",S08000020,"",S12000034,"",New,"",13088,"", ,z
662,2019Q4,"",S08000020,"",S12000034,"",New,"",13187,"", ,z
663,2020Q1,"",S08000020,"",S12000034,"",New,"",12522,"", ,z
664,2020Q2,"",S08000020,"",S12000034,"",New,"",4916,"", ,z
665,2020Q3,"",S08000020,"",S12000034,"",New,"",6495,"", ,z
666,2020Q4,"",S08000020,"",S12000034,"",New,"",8033,"", ,z
667,2021Q1,"",S08000020,"",S12000034,"",New,"",7910,"", ,z
668,2021Q2,"",S08000020,"",S12000034,"",New,"",9792,"", ,z
669,2021Q3,"",S08000020,"",S12000034,"",New,"",9636,"", ,z
670,2021Q4,"",S08000020,"",S12000034,"",New,"",10128,"", ,z
671,2022Q1,"",S08000020,"",S12000034,"",New,"",10255,"", ,z
672,2022Q2,p,S08000020,"",S12000034,"",New,"",10573,"", ,z
673,2017Q2,"",S08000020,"",S12000020,"",DNA,"",282,"",5.71197083248937,""
674,2017Q3,"",S08000020,"",S12000020,"",DNA,"",296,"",5.87768069896743,""
675,2017Q4,"",S08000020,"",S12000020,"",DNA,"",250,"",5.25872949095498,""
676,2018Q1,"",S08000020,"",S12000020,"",DNA,"",222,"",4.59722509836405,""
677,2018Q2,"",S08000020,"",S12000020,"",DNA,"",244,"",4.90748189863234,""
678,2018Q3,"",S08000020,"",S12000020,"",DNA,"",248,"",5.27771866354544,""
679,2018Q4,"",S08000020,"",S12000020,"",DNA,"",216,"",4.33647861875126,""
680,2019Q1,"",S08000020,"",S12000020,"",DNA,"",219,"",4.6378653113087704,""
681,2019Q2,"",S08000020,"",S12000020,"",DNA,"",220,"",4.56336859572703,""
682,2019Q3,"",S08000020,"",S12000020,"",DNA,"",244,"",4.82213438735178,""
683,2019Q4,"",S08000020,"",S12000020,"",DNA,"",253,"",4.67479674796748,""
684,2020Q1,"",S08000020,"",S12000020,"",DNA,"",234,"",4.86688851913478,""
